sale_id,sale_date,customer_id,car_id,quantity,sale_price,total_amount,salesperson
S05856,2024-11-02,CU1833,C0326,1,60567.0,60567.0,Joseph Jones
S05857,2023-04-20,CU0808,C0220,3,70187.0,210561.0,Diane Jones
S05858,2025-03-23,CU0881,C0496,2,38531.0,77062.0,Kathryn Graham
S05859,2024-09-18,CU1112,C0133,1,71838.0,71838.0,Deborah King
S05860,2024-08-08,CU1042,C0404,1,23892.0,23892.0,Karen Rosario
S05861,2024-06-27,CU0808,C0174,1,65636.0,65636.0,Cheryl Moss
S05862,2023-12-27,CU0072,C0255,1,20154.0,20154.0,Jeffrey Williams
S05863,2024-08-14,CU0143,C0150,1,41874.0,41874.0,Julie Ramirez
S05864,2024-10-04,CU0418,C0169,1,51281.0,51281.0,Gary Davenport
S05865,2023-03-18,CU1161,C0356,1,86341.0,86341.0,Jacqueline Taylor
S05866,2024-02-05,CU0496,C0043,3,29582.0,88746.0,Katherine Davis
S05867,2023-04-01,CU1379,C0068,2,70394.0,140788.0,Tonya Hubbard
S05868,2023-09-24,CU1987,C0196,1,79581.0,79581.0,Joseph Carson
S05869,2024-08-21,CU0333,C0287,1,68079.0,68079.0,Bryce Craig
S05870,2023-11-06,CU0555,C0190,2,87355.0,174710.0,Jessica Williams
S05871,2023-01-21,CU1208,C0069,1,92181.0,92181.0,Ryan Collins
S05872,2023-08-13,CU1996,C0201,3,63235.0,189705.0,Valerie Willis
S05873,2024-07-27,CU0941,C0234,2,57289.0,114578.0,Alicia Nash
S05874,2022-12-03,CU0351,C0136,1,93860.0,93860.0,Cory Hopkins
S05875,2023-05-10,CU1459,C0298,1,97226.0,97226.0,Lisa Mccullough
S05876,2024-02-24,CU1922,C0174,2,86373.0,172746.0,John Gonzalez
S05877,2025-08-10,CU1081,C0141,1,30944.0,30944.0,Sara Brown
S05878,2024-10-20,CU1576,C0298,1,50396.0,50396.0,Jerry Padilla
S05879,2022-12-13,CU0640,C0355,3,54037.0,162111.0,Katrina Jenkins
S05880,2025-01-23,CU0549,C0443,2,64677.0,129354.0,Jacob Johnson
S05881,2023-10-10,CU1989,C0068,1,75061.0,75061.0,Brent Martinez
S05882,2024-12-31,CU1207,C0023,1,71538.0,71538.0,Chris Lozano
S05883,2022-12-26,CU0389,C0097,1,33802.0,33802.0,Joseph Arias
S05884,2025-01-17,CU1346,C0057,2,91011.0,182022.0,Michael White
S05885,2025-05-25,CU1726,C0338,2,20124.0,40248.0,Latasha Jenkins
S05886,2024-12-21,CU1227,C0128,1,34097.0,34097.0,Amanda Chandler
S05887,2023-12-31,CU1211,C0178,3,49512.0,148536.0,Melissa Williamson
S05888,2025-07-25,CU1735,C0379,2,16998.0,33996.0,Hector Brown
S05889,2025-04-20,CU1722,C0282,3,83572.0,250716.0,Pamela Nelson
S05890,2023-01-11,CU0628,C0092,2,63722.0,127444.0,Tyrone Thompson
S05891,2023-05-02,CU1352,C0244,1,65323.0,65323.0,Ricky Vaughn
S05892,2025-04-02,CU1939,C0435,2,91446.0,182892.0,Michael Thompson
S05893,2025-07-09,CU0242,C0011,2,93246.0,186492.0,Gabrielle Holloway
S05894,2024-10-15,CU1901,C0436,3,32546.0,97638.0,Steven Carson
S05895,2023-04-11,CU1218,C0049,1,43167.0,43167.0,Edwin Rodriguez
S05896,2024-06-15,CU0562,C0119,3,51243.0,153729.0,Melinda Howell
S05897,2023-10-30,CU1387,C0213,3,21229.0,63687.0,Matthew Strickland
S05898,2025-08-17,CU1347,C0359,1,61486.0,61486.0,Corey Evans
S05899,2024-05-13,CU1963,C0208,1,32992.0,32992.0,Taylor Green MD
S05900,2023-08-16,CU1099,C0274,2,63349.0,126698.0,Nicholas Mendoza
S05901,2025-06-04,CU0853,C0349,3,93584.0,280752.0,Aaron Brown
S05902,2023-02-14,CU0944,C0157,3,54857.0,164571.0,Robert Jones
S05903,2025-06-17,CU1325,C0030,3,98368.0,295104.0,Jennifer Allen
S05904,2025-08-30,CU0929,C0483,2,85206.0,170412.0,Kristina Mueller
S05905,2024-10-27,CU0061,C0360,3,65173.0,195519.0,Kimberly Vargas
S05906,2025-02-16,CU0525,C0248,2,89819.0,179638.0,Steven Wright
S05907,2024-05-15,CU0439,C0324,3,84651.0,253953.0,Duane Johnson
S05908,2023-08-23,CU1028,C0469,1,46974.0,46974.0,Tiffany Morse
S05909,2023-10-05,CU1528,C0313,2,26994.0,53988.0,Ariana Morgan
S05910,2024-03-11,CU0651,C0097,1,58440.0,58440.0,Stephanie Williamson
S05911,2024-09-01,CU0027,C0193,1,53724.0,53724.0,Dana Alexander
S05912,2024-01-09,CU1304,C0355,3,75867.0,227601.0,Craig Doyle
S05913,2024-03-06,CU0657,C0099,2,18078.0,36156.0,Melissa Johnson
S05914,2024-12-12,CU0543,C0299,2,34477.0,68954.0,Blake Smith
S05915,2024-05-18,CU0314,C0468,1,23272.0,23272.0,Teresa Harmon
S05916,2025-04-03,CU0691,C0444,2,45741.0,91482.0,Daniel Benson
S05917,2023-01-10,CU0962,C0096,3,56739.0,170217.0,Joshua Austin
S05918,2024-07-25,CU0593,C0324,3,53918.0,161754.0,Lindsey Freeman
S05919,2024-09-20,CU1948,C0210,1,36374.0,36374.0,Kevin Howard
S05920,2024-08-26,CU0866,C0336,2,19853.0,39706.0,Matthew Miller
S05921,2023-02-15,CU0196,C0027,1,51612.0,51612.0,Carla Stephens
S05922,2023-09-26,CU1296,C0276,2,47339.0,94678.0,Amy Nunez
S05923,2025-03-13,CU0539,C0408,1,96992.0,96992.0,Casey Hill
S05924,2023-05-06,CU1208,C0147,1,64805.0,64805.0,Joanna Baker
S05925,2023-01-15,CU1863,C0284,2,50732.0,101464.0,Edward Terry
S05926,2023-07-29,CU1300,C0227,2,70911.0,141822.0,Lisa Pham
S05927,2024-02-25,CU1586,C0289,3,24321.0,72963.0,Jennifer Chase
S05928,2025-10-17,CU0636,C0270,3,95851.0,287553.0,Andrew Knox
S05929,2024-09-23,CU0798,C0180,1,65750.0,65750.0,Christine Moody
S05930,2023-08-16,CU1949,C0170,3,67610.0,202830.0,Mackenzie Rivera
S05931,2024-05-27,CU1664,C0399,2,76313.0,152626.0,Jorge Robertson
S05932,2024-07-19,CU1164,C0431,3,51867.0,155601.0,Julie King
S05933,2023-05-11,CU1719,C0204,3,53231.0,159693.0,Cindy Aguilar
S05934,2023-02-22,CU1157,C0010,1,54620.0,54620.0,Thomas Perez
S05935,2025-05-25,CU1075,C0449,1,67627.0,67627.0,Stephen Burns
S05936,2025-10-12,CU0654,C0433,2,63223.0,126446.0,Brian Dean
S05937,2023-12-31,CU1085,C0429,2,74604.0,149208.0,Jerry Moore
S05938,2023-09-25,CU0750,C0128,1,78612.0,78612.0,Joseph King
S05939,2023-05-07,CU1061,C0044,3,84722.0,254166.0,Michael Christensen
S05940,2025-08-12,CU1533,C0376,2,44400.0,88800.0,Lori Cross
S05941,2023-03-31,CU0034,C0112,3,37008.0,111024.0,Francisco Garza
S05942,2024-05-04,CU0654,C0015,2,87447.0,174894.0,Kathryn Tucker
S05943,2023-09-18,CU0507,C0066,1,50203.0,50203.0,Michelle Anthony
S05944,2024-04-24,CU1641,C0382,2,50764.0,101528.0,Ryan Bryant
S05945,2024-10-25,CU1649,C0380,3,85008.0,255024.0,Carlos Hernandez
S05946,2024-04-27,CU1512,C0072,2,34975.0,69950.0,Pamela Hughes
S05947,2023-07-25,CU0864,C0137,1,81858.0,81858.0,Randall Nguyen
S05948,2025-04-04,CU0020,C0492,3,92421.0,277263.0,Chelsea Robertson
S05949,2024-05-04,CU0196,C0425,1,45581.0,45581.0,Tiffany Morse
S05950,2023-12-17,CU0019,C0235,1,91101.0,91101.0,Megan Wu
S05951,2025-06-16,CU0659,C0079,2,74184.0,148368.0,Lance Pierce
S05952,2024-03-22,CU1037,C0020,2,27211.0,54422.0,Kimberly Mcgrath
S05953,2025-09-30,CU1512,C0096,1,53203.0,53203.0,Michelle Rodgers MD
S05954,2025-09-21,CU0526,C0314,1,81860.0,81860.0,John Turner
S05955,2025-01-26,CU0440,C0425,1,80269.0,80269.0,Sophia Flores
S05956,2024-02-11,CU1016,C0051,1,53306.0,53306.0,Gerald Smith
S05957,2024-02-24,CU1866,C0395,3,43890.0,131670.0,Marie Gomez
S05958,2024-08-16,CU1419,C0279,2,55207.0,110414.0,Dr. David Andrade PhD
S05959,2024-09-16,CU0446,C0185,2,32292.0,64584.0,Christopher Buckley
S05960,2024-05-21,CU1008,C0355,2,50619.0,101238.0,John Weiss
S05961,2024-10-21,CU1126,C0385,1,77435.0,77435.0,Scott Griffin
S05962,2025-09-11,CU1999,C0104,2,42384.0,84768.0,Natasha Ross
S05963,2024-09-19,CU0723,C0004,1,31518.0,31518.0,Peter Young
S05964,2022-11-06,CU1931,C0407,2,79404.0,158808.0,Michael Sweeney
S05965,2025-07-18,CU1327,C0197,1,61142.0,61142.0,Harry May
S05966,2025-03-24,CU1717,C0110,1,27081.0,27081.0,Michele Wilson
S05967,2022-12-02,CU1072,C0418,3,93264.0,279792.0,Christine Hamilton
S05968,2023-10-04,CU0428,C0439,2,82107.0,164214.0,Candice Thompson
S05969,2025-07-13,CU1434,C0323,2,38145.0,76290.0,Erin Small
S05970,2025-09-28,CU1917,C0103,3,78387.0,235161.0,Matthew Haney
S05971,2023-07-27,CU0456,C0195,1,65664.0,65664.0,James Scott
S05972,2025-01-17,CU0592,C0234,1,79584.0,79584.0,Nicholas Griffin
S05973,2024-05-28,CU1794,C0436,2,53557.0,107114.0,Jason Wright
S05974,2024-07-25,CU1169,C0344,1,81124.0,81124.0,Matthew Bush
S05975,2025-03-15,CU0347,C0439,3,92211.0,276633.0,Thomas Thomas
S05976,2025-03-05,CU1037,C0118,3,51353.0,154059.0,Alicia Jones
S05977,2024-12-01,CU0877,C0263,1,18350.0,18350.0,James Phillips
S05978,2023-10-19,CU1933,C0499,3,88039.0,264117.0,Jeremy Garcia
S05979,2023-04-08,CU1059,C0360,1,87251.0,87251.0,Christian Lee II
S05980,2023-12-22,CU1644,C0432,1,38052.0,38052.0,Christy Sims PhD
S05981,2025-09-14,CU1743,C0451,3,44788.0,134364.0,Connie Coleman
S05982,2025-02-25,CU1434,C0165,3,71069.0,213207.0,Crystal Buck
S05983,2024-05-14,CU1280,C0041,1,67836.0,67836.0,Paul Dominguez
S05984,2022-12-05,CU1179,C0048,2,53900.0,107800.0,James Gilbert
S05985,2025-03-01,CU0728,C0239,1,80502.0,80502.0,Tracy West
S05986,2024-01-02,CU1135,C0043,1,92942.0,92942.0,Pedro Ortiz
S05987,2024-04-05,CU0228,C0090,1,20527.0,20527.0,Maria Santos
S05988,2023-10-26,CU0038,C0183,1,58215.0,58215.0,Alison Adams
S05989,2023-06-20,CU1382,C0471,1,15418.0,15418.0,Kathleen Ortiz
S05990,2025-08-26,CU1403,C0052,2,70625.0,141250.0,Daniel Solomon
S05991,2024-06-04,CU0670,C0076,1,92234.0,92234.0,Juan Pratt
S05992,2023-09-20,CU0866,C0204,2,56842.0,113684.0,Teresa Martin
S05993,2022-12-15,CU1896,C0047,1,77922.0,77922.0,William Soto
S05994,2025-03-02,CU0378,C0415,3,93286.0,279858.0,Daniel Morgan MD
S05995,2025-08-14,CU1072,C0240,3,54461.0,163383.0,Deanna Sparks
S05996,2025-07-01,CU0598,C0034,3,57612.0,172836.0,Paul Stewart
S05997,2025-03-26,CU1897,C0389,2,63938.0,127876.0,Edward Faulkner
S05998,2024-09-17,CU1178,C0416,1,74063.0,74063.0,Casey Garcia
S05999,2024-11-06,CU1922,C0479,2,79917.0,159834.0,Kyle Taylor
S06000,2025-04-18,CU1548,C0018,2,55094.0,110188.0,Christian Hopkins
S06001,2024-11-15,CU0126,C0158,2,55254.0,110508.0,Lauren Diaz
S06002,2023-01-19,CU0597,C0215,1,75773.0,75773.0,Ricardo Browning
S06003,2023-05-03,CU0016,C0027,3,44988.0,134964.0,Tara Harris
S06004,2023-01-06,CU0164,C0143,2,78239.0,156478.0,Michael Alexander
S06005,2023-05-22,CU1671,C0434,3,30780.0,92340.0,Jeremy Phillips
S06006,2024-06-06,CU1175,C0145,2,48510.0,97020.0,Rebecca Gonzalez
S06007,2023-01-12,CU0100,C0318,2,19008.0,38016.0,Brandy Simmons
S06008,2023-05-02,CU0696,C0195,3,34316.0,102948.0,Laura Young
S06009,2024-07-19,CU0367,C0036,3,72152.0,216456.0,Carl Murray
S06010,2023-09-26,CU0433,C0148,2,56972.0,113944.0,Robert Kelley
S06011,2023-04-13,CU1301,C0235,1,25430.0,25430.0,Heidi Davis
S06012,2023-06-20,CU0041,C0202,1,80515.0,80515.0,Stacy Stevenson
S06013,2025-05-20,CU0549,C0041,2,93312.0,186624.0,Elizabeth Wilson
S06014,2024-03-12,CU1481,C0289,3,58549.0,175647.0,Pedro Nicholson
S06015,2023-12-05,CU1032,C0459,2,71800.0,143600.0,Angela Carson
S06016,2023-10-11,CU0670,C0483,3,41550.0,124650.0,Christine Briggs
S06017,2024-06-17,CU0192,C0214,2,76564.0,153128.0,Sherri Cook
S06018,2023-12-15,CU0740,C0405,2,23980.0,47960.0,Elizabeth Thompson
S06019,2025-06-21,CU0860,C0345,3,21134.0,63402.0,Matthew Graham
S06020,2024-09-13,CU1240,C0189,1,36915.0,36915.0,David Robinson
S06021,2025-02-02,CU1987,C0077,1,22342.0,22342.0,Tammy Singleton
S06022,2024-11-21,CU0707,C0280,3,86829.0,260487.0,Janet Williams
S06023,2024-09-04,CU0349,C0099,2,74911.0,149822.0,Jordan Williams
S06024,2025-02-08,CU0402,C0239,1,95273.0,95273.0,Christine Malone
S06025,2024-08-09,CU1621,C0047,3,33971.0,101913.0,Diana Webb
S06026,2025-09-15,CU1021,C0120,3,39909.0,119727.0,Kayla Melton
S06027,2025-06-05,CU1178,C0254,1,85777.0,85777.0,Susan Krause
S06028,2025-08-13,CU0919,C0472,1,25381.0,25381.0,Vicki Rivera
S06029,2024-04-17,CU0558,C0068,1,78512.0,78512.0,William Pope
S06030,2025-06-01,CU1180,C0417,3,26632.0,79896.0,Ann Murray
S06031,2024-01-25,CU1783,C0207,1,70723.0,70723.0,Elizabeth Curry
S06032,2024-07-05,CU1839,C0424,3,76172.0,228516.0,Chad Wright
S06033,2023-02-21,CU0938,C0394,3,56514.0,169542.0,Ray Weber
S06034,2023-01-08,CU0369,C0067,3,17986.0,53958.0,Carlos Smith
S06035,2025-01-10,CU0296,C0021,3,88926.0,266778.0,Benjamin Bean
S06036,2025-10-24,CU1586,C0165,1,67792.0,67792.0,Rachel Johnson
S06037,2024-01-19,CU0098,C0397,3,55511.0,166533.0,Michael Abbott
S06038,2024-08-28,CU1018,C0008,3,67165.0,201495.0,Erica Vargas
S06039,2023-07-06,CU1097,C0007,1,37986.0,37986.0,Brenda Rodriguez
S06040,2025-05-25,CU0116,C0055,3,23070.0,69210.0,Karen Sandoval
S06041,2024-04-29,CU1770,C0182,1,23153.0,23153.0,Victoria Guerrero
S06042,2025-04-08,CU1721,C0339,3,17758.0,53274.0,Kevin Richardson
S06043,2023-07-23,CU1463,C0098,1,24260.0,24260.0,Shannon Young
S06044,2023-10-06,CU1356,C0441,1,98952.0,98952.0,Tiffany Woods
S06045,2024-09-28,CU1781,C0057,2,96310.0,192620.0,Edward Lane
S06046,2025-10-11,CU1772,C0002,3,20351.0,61053.0,Thomas Campbell
S06047,2023-06-30,CU1407,C0392,1,83894.0,83894.0,John Gordon
S06048,2024-09-04,CU0747,C0176,1,89880.0,89880.0,Dave Mendoza
S06049,2025-10-08,CU0521,C0016,3,17156.0,51468.0,Brenda White
S06050,2024-12-29,CU0540,C0215,2,50658.0,101316.0,Sandy Jones
S06051,2024-03-10,CU1237,C0329,3,69636.0,208908.0,Teresa Bradley
S06052,2024-06-08,CU0747,C0390,2,35927.0,71854.0,Marcia Howell
S06053,2023-04-23,CU1080,C0119,2,21602.0,43204.0,Lauren Miller
S06054,2025-05-03,CU1982,C0083,3,26107.0,78321.0,Jennifer Smith
S06055,2024-04-12,CU0705,C0188,2,47784.0,95568.0,Lindsay Ellis
S06056,2024-08-10,CU0250,C0136,1,47734.0,47734.0,Thomas Fox
S06057,2025-10-07,CU0008,C0287,1,47240.0,47240.0,Adam Smith
S06058,2024-03-27,CU1976,C0494,3,51844.0,155532.0,Heather Johnson
S06059,2024-04-12,CU0482,C0288,1,90343.0,90343.0,Robert Rivera
S06060,2023-11-16,CU0269,C0255,1,83590.0,83590.0,Christopher Mercado
S06061,2025-04-29,CU0738,C0249,3,26778.0,80334.0,Brittany Fuller
S06062,2025-09-24,CU1795,C0187,2,51113.0,102226.0,Fred Mccarthy
S06063,2023-07-25,CU1704,C0082,2,67220.0,134440.0,Tiffany Mack
S06064,2024-07-02,CU0215,C0218,1,21182.0,21182.0,Kellie Hammond
S06065,2024-10-16,CU0132,C0095,3,53494.0,160482.0,Tanya Schmidt MD
S06066,2023-09-18,CU1684,C0338,1,31652.0,31652.0,Heather Walker
S06067,2025-05-14,CU1386,C0397,1,18797.0,18797.0,Angela Willis
S06068,2023-11-05,CU1530,C0288,3,83774.0,251322.0,Stephen Barnett
S06069,2024-04-23,CU0638,C0114,1,45448.0,45448.0,Patrick Burke
S06070,2023-05-18,CU1704,C0480,1,39392.0,39392.0,David Rogers
S06071,2023-12-10,CU0037,C0193,1,80499.0,80499.0,Michelle Smith
S06072,2024-02-07,CU0545,C0046,2,46703.0,93406.0,Kristi Smith
S06073,2024-07-16,CU0660,C0291,2,83051.0,166102.0,Emily Hawkins
S06074,2023-01-23,CU1324,C0251,2,48283.0,96566.0,Mr. Joseph Frey MD
S06075,2025-08-22,CU1037,C0375,2,88042.0,176084.0,Vickie James
S06076,2023-12-18,CU1795,C0400,2,32411.0,64822.0,Brooke Walsh
S06077,2023-10-26,CU1478,C0223,1,25861.0,25861.0,Michael James
S06078,2024-07-31,CU0820,C0317,1,46562.0,46562.0,Timothy Hampton
S06079,2024-12-17,CU1885,C0253,1,67329.0,67329.0,Tommy Joseph
S06080,2023-04-25,CU1287,C0065,3,80085.0,240255.0,Brian Stephens
S06081,2022-12-23,CU0672,C0380,1,76284.0,76284.0,Michael Mueller
S06082,2023-07-08,CU0397,C0405,2,69837.0,139674.0,Peggy Osborn
S06083,2023-07-18,CU1651,C0103,3,20764.0,62292.0,Mark Mccarthy
S06084,2025-04-21,CU0715,C0132,1,84263.0,84263.0,Patrick Jones
S06085,2024-11-02,CU1009,C0465,1,43115.0,43115.0,Erin Chavez
S06086,2023-08-13,CU0968,C0220,3,98517.0,295551.0,Sydney Bell
S06087,2024-02-27,CU0684,C0499,2,16124.0,32248.0,Anthony Hobbs
S06088,2025-02-24,CU0746,C0242,2,93819.0,187638.0,Patricia Rodgers
S06089,2024-04-19,CU1581,C0059,1,59402.0,59402.0,Susan Gould
S06090,2023-11-03,CU0488,C0471,1,24831.0,24831.0,Diane Clark
S06091,2024-06-25,CU0394,C0192,3,80320.0,240960.0,Frank Mendoza
S06092,2023-03-22,CU0515,C0458,3,26828.0,80484.0,Mark Taylor
S06093,2023-07-31,CU0543,C0423,2,44114.0,88228.0,Margaret Lopez
S06094,2023-10-25,CU1852,C0315,2,78807.0,157614.0,Crystal Baker
S06095,2025-03-06,CU1594,C0378,1,61692.0,61692.0,Angel Long
S06096,2023-12-26,CU1408,C0009,2,91929.0,183858.0,Matthew Campos
S06097,2025-07-23,CU1335,C0457,3,24910.0,74730.0,Dr. Joshua Johns PhD
S06098,2025-02-03,CU1256,C0148,2,92998.0,185996.0,Emily Tucker
S06099,2023-12-09,CU0285,C0363,2,36723.0,73446.0,Kenneth Silva
S06100,2022-12-31,CU1308,C0134,1,53666.0,53666.0,Daniel Parker
S06101,2025-04-16,CU0189,C0435,3,63788.0,191364.0,Tyler Collins
S06102,2023-12-05,CU0729,C0352,3,77719.0,233157.0,Larry Waters
S06103,2023-10-03,CU0834,C0102,1,66810.0,66810.0,Kathleen Caldwell
S06104,2022-12-05,CU1594,C0028,2,22738.0,45476.0,Amy Allen
S06105,2025-05-16,CU0609,C0478,1,98882.0,98882.0,Ashley Bowers
S06106,2024-04-27,CU0389,C0017,3,23460.0,70380.0,Elizabeth Butler
S06107,2023-01-28,CU1494,C0168,1,71913.0,71913.0,Jessica Becker
S06108,2023-01-31,CU0535,C0317,3,80704.0,242112.0,Kristopher King
S06109,2024-03-24,CU1711,C0024,2,19051.0,38102.0,Cynthia Larson
S06110,2023-10-22,CU0694,C0311,2,81110.0,162220.0,Alexandra Alexander
S06111,2024-07-24,CU0007,C0255,2,41272.0,82544.0,Matthew Stephenson
S06112,2024-12-02,CU1541,C0172,1,27052.0,27052.0,Sarah Barnett
S06113,2025-07-16,CU1638,C0073,3,55820.0,167460.0,Penny Jarvis
S06114,2023-03-13,CU0458,C0034,2,62742.0,125484.0,Michael Miller
S06115,2025-05-26,CU1737,C0414,2,61392.0,122784.0,Stacey Floyd
S06116,2025-01-28,CU1396,C0430,1,84724.0,84724.0,Devin Morris
S06117,2023-09-12,CU0908,C0465,1,79105.0,79105.0,Robert Rice
S06118,2022-11-26,CU1344,C0265,2,16032.0,32064.0,Patricia Kent
S06119,2024-06-22,CU0776,C0034,1,46055.0,46055.0,Kathleen Lewis
S06120,2024-11-05,CU0022,C0337,2,58172.0,116344.0,Nancy Fisher
S06121,2025-06-08,CU0776,C0022,1,53135.0,53135.0,Brian Eaton
S06122,2024-11-09,CU0481,C0027,1,32906.0,32906.0,Marilyn Chandler
S06123,2025-01-16,CU1778,C0013,3,36144.0,108432.0,Joseph Tran
S06124,2024-10-25,CU1392,C0351,2,98984.0,197968.0,Lisa Dunn
S06125,2024-09-27,CU1796,C0476,3,23565.0,70695.0,Maria Clark
S06126,2024-10-13,CU0899,C0110,1,37845.0,37845.0,Mary Murphy
S06127,2023-06-28,CU1317,C0214,2,54722.0,109444.0,Kristen Robinson
S06128,2024-02-12,CU0378,C0320,2,90391.0,180782.0,Alan Baker
S06129,2023-12-22,CU0293,C0196,2,37954.0,75908.0,Sandra Smith
S06130,2023-01-18,CU1135,C0421,2,82031.0,164062.0,Andrea Watts
S06131,2024-07-09,CU0284,C0040,3,42808.0,128424.0,Robert Jacobson
S06132,2025-02-10,CU0490,C0118,3,71350.0,214050.0,Mr. John Jordan MD
S06133,2025-06-29,CU1092,C0253,3,67975.0,203925.0,Nicole Horton
S06134,2024-01-19,CU0917,C0193,3,39848.0,119544.0,Rita Morris
S06135,2023-12-23,CU1979,C0064,1,52484.0,52484.0,Tammy Clark
S06136,2025-07-25,CU1361,C0204,3,57389.0,172167.0,Luke Cowan
S06137,2024-06-16,CU1006,C0282,2,57563.0,115126.0,Wendy Blankenship
S06138,2024-07-22,CU1829,C0145,2,42978.0,85956.0,Timothy Neal
S06139,2024-10-15,CU1202,C0037,3,76696.0,230088.0,Amy Boyle
S06140,2025-09-24,CU1390,C0407,1,37769.0,37769.0,Joseph King
S06141,2024-06-25,CU0212,C0133,3,97352.0,292056.0,Henry Berry
S06142,2023-06-16,CU1547,C0093,2,28649.0,57298.0,James Ponce
S06143,2024-07-19,CU0577,C0432,1,17829.0,17829.0,Lee Green
S06144,2025-10-18,CU1343,C0353,1,17774.0,17774.0,Kevin Evans
S06145,2023-01-16,CU1084,C0051,2,77601.0,155202.0,George Larson
S06146,2023-01-23,CU1059,C0088,2,56636.0,113272.0,Lori Willis
S06147,2025-01-01,CU0746,C0142,1,41037.0,41037.0,Abigail Bowman
S06148,2025-03-23,CU0387,C0495,3,59087.0,177261.0,Daniel Allen
S06149,2025-04-24,CU0267,C0491,3,90431.0,271293.0,Joseph Rangel
S06150,2025-01-13,CU1561,C0372,3,70338.0,211014.0,Eric Allen
S06151,2024-07-13,CU0909,C0305,3,95787.0,287361.0,Sarah Parker
S06152,2025-05-08,CU0686,C0413,2,57347.0,114694.0,Gabriella White
S06153,2023-03-23,CU1885,C0313,3,71971.0,215913.0,Elizabeth Taylor
S06154,2023-02-04,CU0870,C0187,3,85155.0,255465.0,William Scott
S06155,2025-10-13,CU1171,C0188,2,25931.0,51862.0,Richard Watson
S06156,2025-04-07,CU1398,C0264,3,65601.0,196803.0,Teresa Mendez
S06157,2023-08-26,CU0925,C0363,1,18679.0,18679.0,Michelle Brooks
S06158,2024-01-21,CU1449,C0179,1,44914.0,44914.0,Alexander Hill
S06159,2025-02-22,CU0141,C0125,1,85436.0,85436.0,Evelyn Marsh
S06160,2024-10-01,CU1932,C0295,1,58299.0,58299.0,Brianna Diaz
S06161,2025-03-15,CU1925,C0003,3,81698.0,245094.0,William Sawyer
S06162,2024-04-01,CU0622,C0413,3,64101.0,192303.0,Anita Kelly
S06163,2023-10-25,CU1369,C0142,3,81563.0,244689.0,Martha Wright
S06164,2022-12-05,CU0569,C0467,3,29585.0,88755.0,Billy Watkins
S06165,2023-10-07,CU0756,C0407,2,36585.0,73170.0,Donald Campbell
S06166,2024-06-01,CU1119,C0032,3,80800.0,242400.0,Laura Hale
S06167,2024-01-22,CU0544,C0264,3,35665.0,106995.0,Kirk Smith
S06168,2023-04-26,CU1438,C0264,1,15585.0,15585.0,Martha Lam
S06169,2024-05-24,CU0720,C0174,2,72981.0,145962.0,John Johnson
S06170,2025-01-05,CU1179,C0330,2,44962.0,89924.0,Valerie Morales
S06171,2023-12-26,CU1665,C0394,2,66748.0,133496.0,Amanda Martinez
S06172,2023-03-07,CU0120,C0341,1,22714.0,22714.0,Cody Morales
S06173,2022-11-17,CU1282,C0062,3,92232.0,276696.0,Nicole Marshall
S06174,2023-01-16,CU1263,C0148,2,21269.0,42538.0,Nicholas Hogan
S06175,2025-05-09,CU1159,C0406,1,25812.0,25812.0,Rebecca Jenkins
S06176,2023-02-13,CU1877,C0019,1,23468.0,23468.0,Kimberly Lin
S06177,2024-03-26,CU1664,C0361,1,34404.0,34404.0,Robin Fox
S06178,2025-01-04,CU1694,C0347,3,90778.0,272334.0,Jacob Merritt
S06179,2023-02-22,CU1616,C0176,1,91948.0,91948.0,Shane Gonzalez
S06180,2025-06-11,CU1801,C0021,2,97690.0,195380.0,Sarah Scott
S06181,2025-01-22,CU1547,C0260,2,73796.0,147592.0,Adam Carter
S06182,2023-09-08,CU0878,C0242,2,16882.0,33764.0,Jason Ross
S06183,2023-12-02,CU1595,C0352,3,60272.0,180816.0,Gabrielle Haynes
S06184,2023-10-31,CU0358,C0362,1,23970.0,23970.0,Daniel Vargas
S06185,2024-07-04,CU1922,C0041,3,53862.0,161586.0,Tony Smith
S06186,2023-05-27,CU0203,C0371,1,43299.0,43299.0,Elizabeth Pierce PhD
S06187,2022-11-24,CU0054,C0422,3,33458.0,100374.0,Michelle Lowe
S06188,2025-08-19,CU0093,C0086,2,40556.0,81112.0,Gregory Gutierrez
S06189,2024-09-14,CU1564,C0285,1,94480.0,94480.0,Kyle Baird
S06190,2024-04-01,CU1594,C0282,3,87457.0,262371.0,Justin Taylor
S06191,2024-05-09,CU0679,C0041,1,67998.0,67998.0,Theresa Castillo
S06192,2025-07-02,CU0193,C0233,3,93291.0,279873.0,Robert Baird
S06193,2023-01-07,CU1738,C0226,2,52067.0,104134.0,Penny Meyer
S06194,2025-10-10,CU0601,C0244,1,30106.0,30106.0,Julie Powell
S06195,2023-10-22,CU0881,C0383,1,76390.0,76390.0,Morgan Schmidt
S06196,2023-10-08,CU1626,C0210,1,48499.0,48499.0,Carol Garrett
S06197,2023-12-28,CU0537,C0134,1,79944.0,79944.0,Teresa Neal
S06198,2024-03-14,CU0937,C0484,2,57685.0,115370.0,James Rojas
S06199,2023-10-19,CU1689,C0178,1,22378.0,22378.0,Jerry Delgado
S06200,2024-10-16,CU0758,C0133,1,86439.0,86439.0,Andrew Johnson
S06201,2025-04-28,CU0448,C0016,3,83305.0,249915.0,Julia Hernandez
